year,week,global_idx,precip_pcc,precip_acc,precip_rmse,t2m_pcc,t2m_acc,t2m_rmse,d2m_pcc,d2m_acc,d2m_rmse,u850_pcc,u850_acc,u850_rmse,surface_rmse,upper_air_rmse
2017,40,1859,0.4120282828807831,0.41129258275032043,1.9236506223678589,0.9761284589767456,0.974571943283081,0.2083270102739334,0.9759884476661682,0.9759287238121033,0.20147602260112762,0.7203934788703918,0.7979184985160828,0.5533400177955627,0.7928730249404907,7.4751410484313965
2017,41,1860,0.4397970736026764,0.4398798644542694,1.7574660778045654,0.9730244874954224,0.9717342257499695,0.223882257938385,0.9726229906082153,0.972592830657959,0.21800324320793152,0.7119497656822205,0.7981009483337402,0.5105992555618286,0.7619462013244629,7.475763320922852
2017,42,1861,0.38712865114212036,0.3872968852519989,1.9076521396636963,0.9701622128486633,0.9701136350631714,0.22842317819595337,0.9699888229370117,0.9695470929145813,0.23017017543315887,0.6227859854698181,0.7540560364723206,0.5639480948448181,0.8326810598373413,7.490407943725586
2017,43,1862,0.4342805743217468,0.4342886507511139,1.7401676177978516,0.9595272541046143,0.9591405987739563,0.26122865080833435,0.958838939666748,0.9588409662246704,0.25952979922294617,0.6256376504898071,0.7618929743766785,0.5749576687812805,0.7861477732658386,7.4565300941467285
2017,44,1863,0.4013422429561615,0.4008293151855469,1.7848142385482788,0.9632837772369385,0.9627683162689209,0.2554749548435211,0.9651408195495605,0.9651741981506348,0.2455069124698639,0.6685210466384888,0.7872106432914734,0.5430459976196289,0.7768405675888062,7.447246074676514
2017,45,1864,0.4824866056442261,0.4822557866573334,1.6586910486221313,0.9664088487625122,0.9663061499595642,0.23534256219863892,0.9669755697250366,0.9666849374771118,0.23393221199512482,0.658171534538269,0.7838565707206726,0.573599636554718,0.7768619656562805,7.444044589996338
2017,46,1865,0.4328770041465759,0.43332523107528687,1.8144500255584717,0.9692884087562561,0.9679169058799744,0.23157954216003418,0.9688124060630798,0.968582034111023,0.22973190248012543,0.7195361256599426,0.8260371088981628,0.535929262638092,0.7592240571975708,7.425863265991211
2017,47,1866,0.468811959028244,0.4680640697479248,1.7540888786315918,0.9761589765548706,0.9744575023651123,0.20410630106925964,0.9749830961227417,0.9745863080024719,0.2040180116891861,0.7154133319854736,0.8115381598472595,0.532695472240448,0.7750115394592285,7.469368934631348
2017,48,1867,0.4102979600429535,0.40954965353012085,1.9355015754699707,0.9735023975372314,0.9725435972213745,0.21297377347946167,0.9730028510093689,0.9730467796325684,0.21053163707256317,0.7021999955177307,0.7806107997894287,0.5687835812568665,0.7952953577041626,7.402468681335449
2017,49,1868,0.4547155797481537,0.4549603760242462,1.7825106382369995,0.9732189178466797,0.9717844128608704,0.21389639377593994,0.971325695514679,0.9712315797805786,0.2161175012588501,0.747290849685669,0.8222490549087524,0.498769611120224,0.7609345316886902,7.406670093536377
2017,50,1869,0.46514782309532166,0.46565043926239014,1.7722818851470947,0.9616929292678833,0.9599623680114746,0.2546137869358063,0.959318220615387,0.9589905738830566,0.25917237997055054,0.7159727811813354,0.8042054176330566,0.5288631916046143,0.7720963954925537,7.407417297363281
2018,1,1872,0.4776950776576996,0.47798749804496765,1.7611039876937866,0.9690322875976562,0.9682759642601013,0.23820124566555023,0.9690912961959839,0.9691891074180603,0.23445306718349457,0.7118810415267944,0.8060292601585388,0.5606958866119385,0.7592633962631226,7.389894962310791
2018,2,1873,0.4567028880119324,0.4566384553909302,1.8486558198928833,0.9727999567985535,0.971846878528595,0.22500364482402802,0.9727255702018738,0.9727656245231628,0.22165919840335846,0.660544216632843,0.7604164481163025,0.5972066521644592,0.7874327898025513,7.412415504455566
2018,3,1874,0.4200051426887512,0.4182221591472626,1.9150413274765015,0.9758950471878052,0.9757694602012634,0.21736454963684082,0.9765375256538391,0.9766501784324646,0.21390509605407715,0.684803307056427,0.7756887078285217,0.5613399147987366,0.7931065559387207,7.419962406158447
2018,4,1875,0.40464067459106445,0.40483707189559937,1.9522708654403687,0.9797360897064209,0.9787192344665527,0.19555538892745972,0.9773938059806824,0.9774851202964783,0.20094215869903564,0.6710186004638672,0.795181155204773,0.5079257488250732,0.8089836835861206,7.442788124084473
2018,5,1876,0.42251744866371155,0.423145055770874,1.9126337766647339,0.982416033744812,0.9799322485923767,0.19276143610477448,0.9802761673927307,0.9797693490982056,0.19500690698623657,0.6714077591896057,0.782861590385437,0.5469592213630676,0.7934364080429077,7.4488301277160645
2018,6,1877,0.4484979808330536,0.4494703710079193,1.744415283203125,0.9655000567436218,0.9645853638648987,0.2622189223766327,0.963081955909729,0.9631061553955078,0.2683045566082001,0.5923444032669067,0.7087754607200623,0.6290148496627808,0.8104578852653503,7.446570873260498
2018,7,1878,0.3812192380428314,0.381426602602005,1.8756803274154663,0.9779888391494751,0.9779101610183716,0.22557629644870758,0.9756609201431274,0.9756813049316406,0.23591749370098114,0.5798263549804688,0.7318204641342163,0.6086516380310059,0.8032616972923279,7.404641628265381
2018,8,1879,0.3877158761024475,0.3862183392047882,1.8095585107803345,0.9796837568283081,0.9798657298088074,0.22990064322948456,0.9750922918319702,0.9743887782096863,0.2552196979522705,0.6051633954048157,0.7495540976524353,0.6079776287078857,0.8134984970092773,7.407414436340332
2018,9,1880,0.44216111302375793,0.44209596514701843,1.7637624740600586,0.9833164215087891,0.9834612011909485,0.2145296037197113,0.9793272614479065,0.978741466999054,0.24219860136508942,0.6566140055656433,0.7796820998191833,0.565981924533844,0.7675287127494812,7.399010181427002
2018,10,1881,0.45219409465789795,0.45206284523010254,1.7380589246749878,0.9846480488777161,0.9840222597122192,0.18518617749214172,0.9819778203964233,0.9821168184280396,0.1971655637025833,0.7195066809654236,0.8145192861557007,0.5270786285400391,0.753350555896759,7.369048118591309
2018,11,1882,0.355326771736145,0.35678112506866455,1.873048186302185,0.9817332625389099,0.9795384407043457,0.20914801955223083,0.9789785742759705,0.9788644909858704,0.21261146664619446,0.6331795454025269,0.7734633088111877,0.5614554286003113,0.797844409942627,7.409967422485352
2018,12,1883,0.42664071917533875,0.4274403750896454,1.734269380569458,0.9824145436286926,0.9812053442001343,0.2032536268234253,0.980373740196228,0.9804947972297668,0.20976383984088898,0.6064184308052063,0.7532106041908264,0.583163857460022,0.7697169780731201,7.392755031585693
2018,13,1884,0.43031424283981323,0.42810192704200745,1.7086845636367798,0.9744781255722046,0.9736956357955933,0.2404107302427292,0.972054123878479,0.9721721410751343,0.2501053512096405,0.6634397506713867,0.7893655300140381,0.5325430631637573,0.7704976201057434,7.420966148376465
2018,14,1885,0.41987931728363037,0.42106491327285767,1.6942824125289917,0.9840746521949768,0.9803446531295776,0.1988959014415741,0.9809502959251404,0.9798188209533691,0.20088158547878265,0.6909830570220947,0.81407231092453,0.5175973176956177,0.7509193420410156,7.433629035949707
2018,15,1886,0.4339647591114044,0.433881014585495,1.6989742517471313,0.9868053793907166,0.9817969799041748,0.19464264810085297,0.985135555267334,0.9836679697036743,0.18325158953666687,0.6887220144271851,0.7714422941207886,0.5438495874404907,0.7422340512275696,7.403258323669434
2018,16,1887,0.4719449281692505,0.471567839384079,1.6372370719909668,0.9802687168121338,0.9777984023094177,0.21988798677921295,0.9776753783226013,0.9774919152259827,0.22433456778526306,0.6919408440589905,0.7905166745185852,0.5172526836395264,0.7430770397186279,7.416152000427246
2018,17,1888,0.5053837299346924,0.5054478049278259,1.6010663509368896,0.9690430760383606,0.9626069068908691,0.2676275074481964,0.9648769497871399,0.9628191590309143,0.26187944412231445,0.7230952382087708,0.797135591506958,0.524549663066864,0.7361422181129456,7.414084434509277
2018,18,1889,0.4608733355998993,0.4608493745326996,1.6365922689437866,0.9817031621932983,0.9730952978134155,0.23765739798545837,0.9792409539222717,0.9757493138313293,0.21910974383354187,0.6651303768157959,0.7603617310523987,0.5900819301605225,0.748771071434021,7.4632954597473145
2018,19,1890,0.45029494166374207,0.4490543007850647,1.7841376066207886,0.9815691113471985,0.9765856862068176,0.21922610700130463,0.9783676862716675,0.977423369884491,0.2216995358467102,0.6882742643356323,0.7841959595680237,0.5413689017295837,0.7782987952232361,7.462806224822998
2018,20,1891,0.4068099558353424,0.4051664471626282,1.8221594095230103,0.9826567769050598,0.9764264822006226,0.2123696208000183,0.9800124764442444,0.9784476161003113,0.20673680305480957,0.639869749546051,0.7900226712226868,0.5390471816062927,0.7813271880149841,7.491139888763428
2018,21,1892,0.3814607560634613,0.38071516156196594,1.999866008758545,0.9817094802856445,0.9718290567398071,0.22971424460411072,0.9801618456840515,0.9759265780448914,0.20889048278331757,0.6964507699012756,0.7947023510932922,0.5129210352897644,0.784335196018219,7.522057056427002
2018,22,1893,0.4200555384159088,0.41912296414375305,1.9190948009490967,0.9827122688293457,0.9722172617912292,0.2284073382616043,0.9807333946228027,0.9758512377738953,0.21221409738063812,0.6098674535751343,0.7667422294616699,0.5572619438171387,0.7878309488296509,7.535527229309082
2018,23,1894,0.4585752785205841,0.45787790417671204,1.7855925559997559,0.9847208261489868,0.9747058153152466,0.21560361981391907,0.9818870425224304,0.976890504360199,0.20661883056163788,0.661085307598114,0.7745753526687622,0.5590337514877319,0.7823840975761414,7.539621829986572
2018,24,1895,0.45223018527030945,0.4512045681476593,1.7951549291610718,0.9806750416755676,0.9747472405433655,0.23351889848709106,0.9783949851989746,0.9760677814483643,0.23357540369033813,0.6250303387641907,0.7684803009033203,0.5609897375106812,0.7830578684806824,7.511836528778076
2018,25,1896,0.447403222322464,0.4448550343513489,1.76076340675354,0.9844961166381836,0.981249988079071,0.2247820794582367,0.9828305840492249,0.982204794883728,0.23431065678596497,0.6474248766899109,0.7681359648704529,0.5618737936019897,0.7748411297798157,7.517858028411865
2018,26,1897,0.4772135615348816,0.47613343596458435,1.7495814561843872,0.9874486327171326,0.9836745262145996,0.21038919687271118,0.9856146574020386,0.9845092296600342,0.22126929461956024,0.6890770792961121,0.8130017518997192,0.5026001334190369,0.7611417770385742,7.472283363342285
2018,27,1898,0.45322713255882263,0.4525601267814636,1.8664450645446777,0.9871717691421509,0.9801373481750488,0.20517504215240479,0.9849625825881958,0.9816430807113647,0.20283730328083038,0.7271243333816528,0.8160396814346313,0.5069529414176941,0.7574123740196228,7.472278118133545
2018,28,1899,0.5182978510856628,0.5176015496253967,1.681799292564392,0.9774669408798218,0.9647433757781982,0.2739734649658203,0.9743488430976868,0.9669142365455627,0.2560117840766907,0.7101238965988159,0.7769961357116699,0.5496190786361694,0.7466568350791931,7.483129501342773
2018,29,1900,0.49061015248298645,0.49019938707351685,1.7593706846237183,0.9753782749176025,0.9669082760810852,0.2595924735069275,0.9723761677742004,0.9681325554847717,0.253926157951355,0.6629877686500549,0.7527466416358948,0.5801515579223633,0.7810606360435486,7.495729446411133
2018,30,1901,0.46265795826911926,0.4603610932826996,1.7640726566314697,0.9855283498764038,0.9775071144104004,0.20512743294239044,0.9834798574447632,0.9796572923660278,0.19896647334098816,0.7059990167617798,0.7871705293655396,0.5467324256896973,0.7621415853500366,7.508363246917725
2018,31,1902,0.4643633961677551,0.4635571837425232,1.7337210178375244,0.9854890704154968,0.9769463539123535,0.21130423247814178,0.9843815565109253,0.980373740196228,0.19686231017112732,0.6950645446777344,0.818069577217102,0.5049819350242615,0.7453716993331909,7.491023063659668
2018,32,1903,0.49885544180870056,0.498421311378479,1.683899164199829,0.9856894612312317,0.9832168817520142,0.20927025377750397,0.988305389881134,0.9878917932510376,0.2036910504102707,0.6973849534988403,0.8060060739517212,0.510796070098877,0.7468282580375671,7.418785095214844
2018,33,1904,0.4697023034095764,0.469279944896698,1.706118106842041,0.9870554804801941,0.9862698912620544,0.21050241589546204,0.9896755814552307,0.989706814289093,0.2154228538274765,0.6882777810096741,0.7901921272277832,0.5089098811149597,0.7443299293518066,7.397092819213867
2018,34,1905,0.4493826925754547,0.4490666389465332,1.7415906190872192,0.9873743057250977,0.9856970906257629,0.182277649641037,0.9875097870826721,0.9872557520866394,0.1847943812608719,0.6821424961090088,0.7838431000709534,0.5285215377807617,0.7627284526824951,7.434798717498779
2018,35,1906,0.4413811266422272,0.4411424994468689,1.737867832183838,0.984109103679657,0.982236921787262,0.1976291835308075,0.9820727109909058,0.981787919998169,0.2048986256122589,0.6182405948638916,0.7202519774436951,0.6032935976982117,0.763039767742157,7.437060356140137
2018,36,1907,0.433232843875885,0.4325518012046814,1.724839687347412,0.9847116470336914,0.9827815890312195,0.1895694136619568,0.9840529561042786,0.9837533235549927,0.1871468722820282,0.6588872075080872,0.7305639982223511,0.60492342710495,0.7684959173202515,7.439828872680664
2018,37,1908,0.40444791316986084,0.4034678041934967,1.8870962858200073,0.9787335395812988,0.9762324690818787,0.22068847715854645,0.9773144721984863,0.9766377806663513,0.2160843163728714,0.6515035033226013,0.7712913155555725,0.5281679630279541,0.7892953753471375,7.444328308105469
2018,38,1909,0.411792129278183,0.4118078351020813,1.7922810316085815,0.980952799320221,0.9782642722129822,0.206748828291893,0.9797526597976685,0.978888750076294,0.20164518058300018,0.6904526948928833,0.7966543436050415,0.5238593220710754,0.7601508498191833,7.451846122741699
2018,39,1910,0.3558560907840729,0.3556433618068695,1.9773701429367065,0.9780290722846985,0.9755072593688965,0.2161598950624466,0.9787515997886658,0.9778317809104919,0.20044465363025665,0.6655148267745972,0.761577308177948,0.5487075448036194,0.7823432683944702,7.435625076293945
2018,40,1911,0.37874066829681396,0.37863507866859436,1.8640438318252563,0.971659243106842,0.9703977108001709,0.23496069014072418,0.9703077673912048,0.9700566530227661,0.2313895970582962,0.6705971360206604,0.7449846267700195,0.5619751811027527,0.8025102615356445,7.488088607788086
2018,41,1912,0.36852771043777466,0.36824706196784973,1.8942570686340332,0.9690548181533813,0.9680770635604858,0.23438218235969543,0.9694278240203857,0.9694085121154785,0.22662454843521118,0.6326847672462463,0.7430500984191895,0.5829482674598694,0.8085030913352966,7.443384647369385
2018,42,1913,0.4276878237724304,0.42696309089660645,1.8133273124694824,0.9684783816337585,0.9678221344947815,0.237348735332489,0.9706863164901733,0.9706809520721436,0.22483018040657043,0.6560872197151184,0.7664663791656494,0.5369243621826172,0.7998664975166321,7.433554649353027
2018,43,1914,0.4467536509037018,0.4468456506729126,1.749030351638794,0.9570351839065552,0.9567504525184631,0.26955780386924744,0.9590156078338623,0.9590001106262207,0.2618253529071808,0.6966100931167603,0.7940616607666016,0.5444469451904297,0.7715696096420288,7.425628662109375
2018,44,1915,0.46700841188430786,0.46701404452323914,1.7399038076400757,0.960589587688446,0.9607315063476562,0.26620134711265564,0.9619318842887878,0.9614266753196716,0.2642093896865845,0.6877016425132751,0.7774008512496948,0.5440134406089783,0.7595117688179016,7.408873558044434
2018,45,1916,0.45234522223472595,0.45290565490722656,1.7723209857940674,0.9589076042175293,0.9588616490364075,0.2607702314853668,0.957443356513977,0.9572961926460266,0.26559320092201233,0.6316445469856262,0.7717598676681519,0.5690393447875977,0.7971767783164978,7.4106316566467285
2018,46,1917,0.46306851506233215,0.463019996881485,1.7558881044387817,0.9640227556228638,0.9627817869186401,0.2568826973438263,0.9620934724807739,0.9618658423423767,0.26041412353515625,0.6333152651786804,0.7409678101539612,0.5953168272972107,0.7738497853279114,7.399552345275879
2018,47,1918,0.4447672665119171,0.4445195496082306,1.7730647325515747,0.9660659432411194,0.9648476839065552,0.2401578277349472,0.9665005803108215,0.966306209564209,0.23528462648391724,0.6745375394821167,0.7647049427032471,0.561772882938385,0.774517297744751,7.4070000648498535
2018,48,1919,0.44031092524528503,0.4384366571903229,1.9135903120040894,0.9681770205497742,0.9647823572158813,0.23995108902454376,0.965714156627655,0.9644562602043152,0.24429719150066376,0.6750608682632446,0.7885950207710266,0.5423610806465149,0.8056638240814209,7.394921779632568
2018,49,1920,0.44531548023223877,0.4454924166202545,1.753694772720337,0.9721702933311462,0.9694823622703552,0.22290319204330444,0.9686399102210999,0.9680266380310059,0.22905516624450684,0.7327446937561035,0.7997301816940308,0.5366772413253784,0.7541796565055847,7.444877624511719
2018,50,1921,0.4679401218891144,0.4680637717247009,1.8748449087142944,0.9693223237991333,0.9689204096794128,0.23371213674545288,0.9693648815155029,0.9694341421127319,0.2288755476474762,0.7093076705932617,0.7641807794570923,0.561244785785675,0.7851530313491821,7.391563415527344
2019,1,1924,0.4939153492450714,0.4935961365699768,1.8198059797286987,0.9782677292823792,0.9776949286460876,0.2047952264547348,0.9767138957977295,0.976857602596283,0.20646598935127258,0.7417735457420349,0.7899625897407532,0.5421114563941956,0.7555173635482788,7.36198616027832
2019,2,1925,0.42060503363609314,0.4198116362094879,1.8754116296768188,0.9839190244674683,0.9832725524902344,0.18184226751327515,0.9817761182785034,0.9819040894508362,0.18707163631916046,0.6788963079452515,0.7899067401885986,0.5160236358642578,0.7804505825042725,7.462843894958496
2019,3,1926,0.3978147506713867,0.39826956391334534,1.96882164478302,0.9777586460113525,0.977509617805481,0.2179926633834839,0.978134274482727,0.978314220905304,0.21308712661266327,0.6391474008560181,0.7673754692077637,0.5484551191329956,0.7946752905845642,7.407206058502197
2019,4,1927,0.3369869291782379,0.33675268292427063,2.1832520961761475,0.9763857126235962,0.9760769605636597,0.22015376389026642,0.9776090979576111,0.9778081178665161,0.2136201709508896,0.6908531188964844,0.7742809653282166,0.5402636528015137,0.8324990272521973,7.440430641174316
