epoch,train_mse_total,train_mse_surface,train_mse_upper_air,train_focus_loss,train_tweedie_loss,train_acc_surface,train_acc_upper,train_grad_mse_surface,train_grad_mse_upper,train_power_err_surface,train_power_err_upper,train_ssim_surface,train_ssim_upper,train_closure_water,train_closure_energy,train_closure_hydrostatic,train_closure_temperature,train_closure_momentum,valid_mse_total,valid_mse_surface,valid_mse_upper_air,valid_focus_loss,valid_tweedie_loss,valid_acc_surface,valid_acc_upper,valid_grad_mse_surface,valid_grad_mse_upper,valid_power_err_surface,valid_power_err_upper,valid_ssim_surface,valid_ssim_upper,valid_closure_water,valid_closure_energy,valid_closure_hydrostatic,valid_closure_temperature,valid_closure_momentum
11,1.1099233008348024,0.6155044241593435,0.4944188686517569,2.7166255712509155,0.047215356276585504,0.8153434762587914,0.7344238001566666,0.06343384402302596,0.056720102492433325,3.011327917759235,29172159625.846153,0.201199325446326,0.33475740253925323,-0.003992601082875178,0.12951915539227998,0.976250043282142,-3.64230229304387e-05,-0.0006777644157409668,1.215828287601471,0.6789310932159424,0.536897212266922,3.068578577041626,0.10653068199753761,0.783743703365326,0.7395038664340973,0.060385190322995184,0.06662961207330227,4.244210481643677,45779520524.8,0.12823148109018803,0.4141657590866089,-0.00574418306350708,0.06768878698348998,0.9766272217035293,-4.163980484008789e-05,-0.000740891695022583
12,1.0788807227061346,0.5893098620268015,0.4895708503631445,2.6934058849628153,0.04769595411534493,0.8238744621093457,0.7377365437837747,0.06317146566624825,0.05588615785997648,3.4489894463465762,26511451155.692307,0.2777520747712025,0.33243211845938975,0.0029088212893559383,0.15571731328964233,0.9777139230416372,-4.0214795332688554e-05,-0.0003301638823289138,1.1706913113594055,0.6372233033180237,0.5334680497646331,2.979184651374817,0.03756581172347069,0.7914608061313629,0.7410320580005646,0.06020750850439072,0.06542342193424702,3.9457733631134033,43540564224.0,0.4098842620849609,0.43295702040195466,-0.01593620777130127,0.13286877274513245,0.9772116959095001,-2.4640560150146483e-05,0.0023603916168212892
13,1.0629501778345842,0.5771562606096268,0.48579392983363223,2.696459357555096,0.047433119553786054,0.8282040242965405,0.7399347539131458,0.06298846765779532,0.05511756112369207,3.3646775850882897,28369951547.076923,0.260472505281751,0.33230411175351876,-0.0012398637258089506,0.16868485395724958,0.9777292156448731,-3.822950216440054e-05,6.392368903526894e-05,1.1582155704498291,0.6306727290153503,0.5275428652763366,2.9872881889343263,0.0506148524582386,0.7942401528358459,0.744313770532608,0.0601905282586813,0.06508132852613926,3.9822611093521116,45848596480.0,0.28674025684595106,0.4116001456975937,0.004766148328781128,0.13906083703041078,0.9776373863220215,-3.446340560913086e-05,-0.001052987575531006
14,1.0608071524363298,0.5780224811572295,0.4827846666941276,2.6734219881204457,0.048724369217570014,0.8275579237020932,0.7421017610109769,0.06288139364467217,0.05415737428344213,3.253879565459031,25326809521.23077,0.25969263065892917,0.34194772919783223,-0.0028295769141270565,0.15256979373785165,0.9787577889286555,-4.838063166691707e-05,-3.9430765005258414e-05,1.165325152873993,0.6413015305995942,0.5240236014127732,3.023085331916809,0.031206589937210084,0.7926433026790619,0.7464974522590637,0.06011163108050823,0.06424460411071778,4.4981337785720825,41386226419.2,0.31801638305187224,0.4348424255847931,0.013657528162002563,0.3055661737918854,0.9794982150197029,-3.377199172973633e-05,-0.0004912793636322021
15,1.0572081001905294,0.5752140421133775,0.48199405119969296,2.710033288368812,0.0576030331162306,0.8283739525538224,0.7425442315064944,0.06278059158760768,0.053822738906511895,3.2983911771040697,23399043150.76923,0.2803934770994462,0.3568536630616738,-0.00029040299929105316,0.17750220115368182,0.9793382321412747,-4.5583798335148735e-05,0.0003876204674060528,1.1558510780334472,0.6323591977357864,0.5234918832778931,2.900780773162842,0.032472149655222896,0.794438236951828,0.7461642920970917,0.059971246868371964,0.06372198425233364,4.431605505943298,37018508928.0,0.30543849915266036,0.4090342476963997,-0.0008733034133911133,0.26184325814247134,0.9782661229372025,-2.2542476654052734e-05,0.001446068286895752
16,1.0356081151045287,0.5579609320713923,0.4776471761556772,2.647702556390029,0.04730419241465055,0.8344330145762517,0.7448883721461663,0.06256495602428913,0.0527603762367597,3.51190041578733,22571401117.53846,0.2533176201037489,0.36340895810952556,0.003388047218322754,0.172783035498399,0.9800847912063966,-4.5588383307823766e-05,-0.00031907283342801605,1.1476946115493774,0.6289165794849396,0.5187780320644378,2.9412813901901247,0.11760756373405457,0.8006308853626252,0.7489092707633972,0.05989087484776974,0.06286279857158661,4.035636353492737,42470989593.6,0.04030096074566245,0.45444357097148896,-0.015467357635498048,0.24981898069381714,0.9808564573526383,-3.708600997924805e-05,-1.2767314910888671e-05
17,1.0314186421724467,0.5581656854886275,0.47325295439133275,2.652760459826543,0.04155880907693735,0.8342743745216956,0.7477053839426774,0.06245867105630728,0.05241281481889578,3.3753306040397058,23943663172.923077,0.2569817086108602,0.3653159107153232,-0.005081098813277025,0.1829764934686514,0.9812799600454477,-4.582680188692533e-05,0.00022343718088590182,1.129074800014496,0.6121532827615738,0.5169215261936188,2.9108430624008177,0.0564499992877245,0.8028678119182586,0.7500687777996063,0.05977032333612442,0.06224414482712746,5.128233695030213,36307415449.6,0.33111765086650846,0.4202217936515808,-0.015551567077636719,0.18234201669692993,0.9801704853773117,-2.5701522827148437e-05,-0.0011930763721466064
18,1.0205772473261907,0.5472067353817133,0.4733705153832069,2.6284461113122792,0.03720479172009688,0.837397589133336,0.7478998005390167,0.06228154926345898,0.05182086260846028,3.4808177122702966,20838698801.23077,0.2969772189569015,0.35139094522366154,0.0011887779602637659,0.20721851633145258,0.9812956395057532,-5.297477428729717e-05,0.0002126922974219689,1.1656442403793335,0.6484615564346313,0.5171826660633088,2.931310796737671,0.051276037096977235,0.7963483035564423,0.7499066829681397,0.059994741529226306,0.06146903336048126,5.842474508285522,36276730329.6,0.19817108511924744,0.44199313819408415,-0.009488201141357422,0.31833192706108093,0.9814249485731125,-4.793405532836914e-05,0.0011133253574371338
19,1.0190066763987908,0.5489007211648501,0.4701059563801839,2.617126703262329,0.04601063149479719,0.8381211780584775,0.7496134157364185,0.06220621386399636,0.05136216417528116,3.391559985967783,22306464423.384617,0.30896029707330924,0.35634931979271084,-0.003514858392568735,0.1981950539809007,0.9815186858177185,-4.981572811420147e-05,0.000292129241503202,1.1652321338653564,0.6510143101215362,0.5142178148031235,2.933299446105957,0.06445415541529656,0.7981145858764649,0.75275639295578,0.05971398800611496,0.060969121381640436,5.49888801574707,46813320448.0,0.19969363529235123,0.4463426977396011,-0.017071998119354247,0.22464884519577027,0.9812773898243904,-5.772113800048828e-05,0.0015116512775421142
20,1.0103649038534899,0.5421452132555155,0.4682197066453787,2.6284748957707333,0.05090985110459419,0.8397504503910358,0.750822534927955,0.06205175028970608,0.050687785618580304,3.9817293057074914,23240116401.23077,0.27455451153218746,0.3714795152728374,-0.015409272450667161,0.20014896071874178,0.9821481721905562,-5.0095411447378305e-05,0.001152350352360652,1.1274433851242065,0.6138027459383011,0.5136406302452088,2.868087649345398,0.08838694170117378,0.8017723202705384,0.7519843757152558,0.05957404710352421,0.06055634543299675,5.137919449806214,49887878694.4,0.3036497265100479,0.4210074216127396,-0.028037619590759278,0.17188320755958558,0.9818163201212883,-5.811452865600586e-05,0.0009359002113342285
