epoch,train_mse_total,train_mse_surface,train_mse_upper_air,train_focus_loss,train_tweedie_loss,train_acc_surface,train_acc_upper,train_grad_mse_surface,train_grad_mse_upper,train_power_err_surface,train_power_err_upper,train_ssim_surface,train_ssim_upper,train_closure_water,train_closure_energy,train_closure_hydrostatic,train_closure_temperature,train_closure_momentum,valid_mse_total,valid_mse_surface,valid_mse_upper_air,valid_focus_loss,valid_tweedie_loss,valid_acc_surface,valid_acc_upper,valid_grad_mse_surface,valid_grad_mse_upper,valid_power_err_surface,valid_power_err_upper,valid_ssim_surface,valid_ssim_upper,valid_closure_water,valid_closure_energy,valid_closure_hydrostatic,valid_closure_temperature,valid_closure_momentum
1,2.7431857861005344,1.6827987432479858,1.060387026805144,5.572033570362971,0.2009441345356978,0.3006344477538593,0.1794183031620028,0.07276223026789151,0.2042833727139693,241.93856968329504,194151685986.46155,0.019709540663125854,0.017844021432280827,0.001614160262621366,0.07567239036926857,0.9763820331830245,-4.3447201068584735e-05,-0.0018459099989670974,2.3572088479995728,1.360170030593872,0.9970387637615203,5.850791931152344,0.054292654246091844,0.44512425661087035,0.4097896873950958,0.062163126468658444,0.14943381398916245,3.655548167228699,187819292672.0,0.05143632963299751,0.060948073491454126,0.0058174610137939455,0.06678211688995361,0.9857755407691002,-4.926919937133789e-05,0.0004808485507965088
2,2.190148481955895,1.3673808391277606,0.8227676542905661,4.640346848047697,0.056910219530646615,0.49375850649980396,0.4893659765903766,0.0660217278278791,0.1170832893023124,4.200792083373437,143701079709.53845,0.04341877843230927,0.0805527552908573,0.0027374808604900655,0.07053537552173321,0.9875406336325866,-6.265365160428561e-05,-0.0008356341948876014,2.170704483985901,1.3176034927368163,0.8531009674072265,5.0887867450714115,0.039877448976039884,0.4763458132743835,0.5379694998264313,0.06217316016554832,0.11582655236124992,4.965921235084534,97542825932.8,0.03471956849098205,0.14088542945683002,0.0002789795398712158,0.022279578447341918,0.9895073518157005,-7.545948028564453e-05,-0.0015842795372009277
3,2.079005722816174,1.3517646835400507,0.727241039276123,4.443452651684101,0.06148379482328892,0.5044190195890573,0.5702138932851645,0.06603487666982871,0.09892227959174377,5.178876601732695,112652950577.23077,0.05548366259496946,0.12697486722698578,0.001675319213133592,0.048776557812323935,0.9901857370367417,-7.218580979567308e-05,-0.0005711225362924429,1.986851453781128,1.2080569744110108,0.7787945091724395,4.600089406967163,0.048267938941717145,0.5431422978639603,0.5843781411647797,0.06224298886954784,0.10082435458898545,5.3979408025741575,142956544102.4,0.12471473738551139,0.18978863433003426,0.00512617826461792,0.21098868250846864,0.9915894910693168,-6.759166717529297e-05,-0.0011152267456054688
4,1.8630069402547984,1.1999744039315443,0.6630325271533086,4.034387414272015,0.04989450238645077,0.5822954464417237,0.6195474679653461,0.06600832251402047,0.08072711756596199,4.743000415655283,105661611303.38461,0.09767364982802135,0.14572000274291405,-0.0007637372383704552,0.11014384719041678,0.9923069740717227,-7.174106744619516e-05,-0.00025424590477576625,1.8317200541496277,1.1182340264320374,0.7134860336780549,4.491259217262268,0.08484031781554222,0.6106159031391144,0.6311649262905121,0.062325994670391086,0.0858330599963665,4.300763416290283,86609986713.6,0.14875005632638932,0.24402364641427993,-0.007966601848602295,0.280086612701416,0.9922815755009651,-5.5408477783203126e-05,-0.0007629632949829101
5,1.7658212230755732,1.1507055232158074,0.6151156883973342,3.8076971494234524,0.049418557865115315,0.6103727794610537,0.655315665098337,0.06604052206071523,0.07273390101125607,3.9545970329871545,73857227953.23077,0.08074162521650298,0.17580603507275766,0.0010170432237478404,0.09296068090658921,0.9913783984688612,-5.901318330031175e-05,-0.0009086521772237924,1.7465637803077698,1.078962069749832,0.6676016926765442,4.464057898521423,0.043721826002001765,0.6070612728595733,0.6623042821884155,0.06213838458061218,0.080256637185812,4.406848311424255,58789691033.6,0.05755922105163336,0.2914707288146019,0.004553049802780151,-0.2214507818222046,0.9923738464713097,-5.317926406860352e-05,-0.0008223295211791992
6,1.659394933627202,1.07624040887906,0.5831545167244397,3.7350513476591845,0.04271078038101013,0.6396905435965612,0.6776873308878678,0.06596618417937022,0.06734125960904819,3.7728090653052697,52800242717.53846,0.1089356322056399,0.19364928253568137,0.00015030915920551008,0.09482054068492009,0.992567700262253,-5.646852346567007e-05,-0.001283237567314735,1.6466287612915038,1.0090222299098968,0.6376065194606781,4.096387243270874,0.05476096048951149,0.6394706845283509,0.6804046988487243,0.06213722266256809,0.07592684626579285,4.251137375831604,64064057510.4,0.15347049981355668,0.3220608249306679,0.0009364008903503418,-0.09527494311332703,0.9925633952021599,-5.273818969726562e-05,-0.0003702700138092041
7,1.58379623064628,1.0248451370459337,0.5589510867228875,3.677615926815913,0.041805422936494537,0.6591827571392059,0.6940999168616074,0.06595926789137033,0.06339646660937713,3.3268413727100077,48489992236.30769,0.11910031862498727,0.2287989312496323,0.0003412641011751615,0.09445011157255906,0.993354785327728,-5.47950084392841e-05,-0.0009034184309152457,1.6158974766731262,1.007584285736084,0.6083132028579712,4.066656923294067,0.03649466671049595,0.653092908859253,0.6989377856254577,0.062137405201792714,0.07286088988184929,4.7027946472167965,55954150899.2,0.19108469933271408,0.3383224457502365,-0.0014343917369842528,0.13427321314811708,0.9938742116093635,-4.5466423034667966e-05,-0.0005707442760467529
8,1.5253030428519616,0.9891163064883306,0.5361867455335764,3.5771107306847205,0.041969335781267054,0.675222261593892,0.7091914163185999,0.0658811552879902,0.06016622397762079,3.8343783066822934,42610543542.15385,0.09641577493256101,0.25087261755162704,0.0020161981766040507,0.13271267597491926,0.9938598200678825,-5.25208619924692e-05,-0.0010502338409423828,1.5821189403533935,0.9957627654075623,0.5863561749458313,4.107668375968933,0.04584845975041389,0.6527684509754181,0.7112521052360534,0.06212868504226208,0.0704177238047123,4.628016304969788,49561787923.2,0.06576987872831523,0.34437442421913145,0.002693265676498413,-0.09877716302871704,0.9941860973834992,-5.5909156799316406e-05,-0.0006433010101318359
9,1.4789012578817515,0.9557009729055258,0.5232002952924142,3.555268544417161,0.04586536193696352,0.6895310649505029,0.7165745863547692,0.06582613418308589,0.05842291864638145,3.2858585027547984,38808465624.61539,0.09593608970932949,0.2679123737347814,0.00165250668158898,0.06247491332200857,0.9944267416229615,-5.426773658165565e-05,-0.0010992403213794415,1.5124703288078307,0.9422656059265136,0.5702047288417816,3.9848939895629885,0.04661605320870876,0.6718300163745881,0.7204357266426087,0.06205594316124916,0.06866198256611825,4.5225273132324215,47845182988.8,0.14840619042515754,0.35617862492799757,-0.0026329636573791506,0.2609953820705414,0.9939009442925453,-6.676912307739258e-05,-0.0011954069137573241
10,1.4530847347699678,0.9401857325663934,0.5128990010573313,3.5111216673484216,0.060403927587545835,0.6966641614070306,0.7232971489429474,0.06576604739977764,0.056885443771114715,3.4994070071440477,36621752251.07692,0.10874574523320636,0.26872436551807016,0.0031185379395118128,0.11076083779335022,0.9947542026638985,-5.358457565307617e-05,-0.001409292221069336,1.4946259379386901,0.9327810108661652,0.5618449449539185,3.9839804649353026,0.12940960079431535,0.6772178947925568,0.7246897637844085,0.06200830861926079,0.06726289428770542,5.230230379104614,47804157734.4,0.12726067155599594,0.34302863031625747,0.0013711929321289062,-0.16476563215255738,0.9944495186209679,-4.134178161621094e-05,-0.0018714547157287597
