epoch,train_mse_total,train_mse_surface,train_mse_upper_air,train_focus_loss,train_tweedie_loss,train_acc_surface,train_acc_upper,train_grad_mse_surface,train_grad_mse_upper,train_power_err_surface,train_power_err_upper,train_ssim_surface,train_ssim_upper,train_closure_water,train_closure_energy,train_closure_hydrostatic,train_closure_temperature,train_closure_momentum,valid_mse_total,valid_mse_surface,valid_mse_upper_air,valid_focus_loss,valid_tweedie_loss,valid_acc_surface,valid_acc_upper,valid_grad_mse_surface,valid_grad_mse_upper,valid_power_err_surface,valid_power_err_upper,valid_ssim_surface,valid_ssim_upper,valid_closure_water,valid_closure_energy,valid_closure_hydrostatic,valid_closure_temperature,valid_closure_momentum
1,2.5549785632353563,1.528158229130965,1.026820331811905,5.572382578482995,0.2870476543903351,0.4194451780416645,0.2276189620360338,0.07306795266385262,0.20446561104976213,270.9115964678618,271327230109.53845,0.043954152130306914,0.018408180654380255,1.3012152451735277e-05,0.15024311267412627,0.9735299343099961,-0.00016593474608201248,-0.0028647826268122746,2.2315260410308837,1.285512959957123,0.9460130929946899,5.963705444335938,0.04946237709373236,0.5145808726549148,0.4496321052312851,0.06213240213692188,0.15834138691425323,2.385112977027893,271959532953.6,0.03731541391462088,0.11749676391482353,0.0014515519142150879,0.006722056865692138,0.9798566594719886,-0.00013904571533203126,-0.0010812699794769288
2,2.0294424341275143,1.262495001921287,0.7669474390836862,4.6429118651610155,0.03956169319840578,0.556679795567806,0.5332799977981127,0.06601857809493175,0.12403756895890602,3.019019759618319,207009316548.92307,0.0736682391904581,0.06889812852918673,0.0007204619737771841,0.40718494011805606,0.9823240993114618,-0.00018708064005925105,-0.0022853658749507023,1.8610509157180786,1.1059777915477753,0.7550731062889099,4.497974801063537,0.050644699670374396,0.5982364773750305,0.6026285529136658,0.0621419683098793,0.11982805505394936,2.9986859798431396,196001442918.4,-0.03524601981043816,0.19552941396832466,0.0007649123668670655,0.20823544263839722,0.9823545679450035,-0.0001460433006286621,-0.0017740607261657714
3,1.7988054018754225,1.1606857914191027,0.638119624211238,3.827614215704111,0.034382233826013714,0.601454842549104,0.6387397463505085,0.06597404941343345,0.09635335035048999,2.2982122210355906,128799842973.53847,0.07784931732413287,0.15142415862870762,-0.0011068811783423792,0.42740127444267273,0.9857501771587592,-0.0002896281389089731,-0.002093966190631573,1.7055469632148743,1.03364896774292,0.6718980014324188,4.18745367527008,0.035982190445065496,0.6255255043506622,0.6593872547149658,0.06204654090106487,0.1018160529434681,2.8965174674987795,157656314316.8,0.05640962235629558,0.2802274689078331,0.002064859867095947,0.2308105230331421,0.9887585148215294,-0.00018317699432373046,-0.0039582490921020504
4,1.6665236537273114,1.0855677953133216,0.5809558641452056,3.647483926552993,0.03392854110839275,0.6373911660451156,0.6797080750648792,0.0658926240240152,0.08279540676337022,2.4152529193804813,78217469085.53847,0.09141248728757581,0.18545867122996312,7.354296170748197e-06,0.4522685408592224,0.9893658808790721,-0.0003174039033743051,-0.0027598601121168872,1.6136553168296814,0.9888611674308777,0.6247941434383393,4.093655419349671,0.03301420770585537,0.6525225579738617,0.6874513387680053,0.061989886686205864,0.09088440909981728,2.9284410953521727,135427625318.4,0.024233567679766567,0.3201593026518822,0.0023245275020599364,0.3714962422847748,0.9898566529154778,-0.0001667499542236328,-0.005076360702514648
5,1.5904974799889784,1.040142990075625,0.5503544944983262,3.6083152294158936,0.033779302397026464,0.6547236534265372,0.6988102679069226,0.06579322697451481,0.07526137164005867,2.893089546607091,75103751561.84616,0.09164643284076682,0.21509660195554786,0.0009677731073819674,0.47248320625378537,0.9896739188295144,-0.00023479645068828875,-0.0018300207761617808,1.5859796404838562,0.9863108336925507,0.5996688008308411,4.124248576164246,0.0548120878636837,0.6523917734622955,0.7029326856136322,0.06191185526549816,0.08295735642313957,2.692838168144226,87194704051.2,-0.029791504167951642,0.33086063861846926,0.006338673830032349,0.4897929191589355,0.9910342380404472,-0.00017009973526000978,-0.00323868989944458
6,1.5325229305487413,0.994413258937689,0.5381096670260797,3.569209960790781,0.03572618108815872,0.6739607247022482,0.7073495090007782,0.06564961689022872,0.07008245959877968,2.715513907946073,58913012155.07692,0.11214020219631493,0.234397211828484,-0.0010899947239802433,0.45812987364255464,0.9904311431142,-0.00028750071158775914,-0.002815549190227802,1.5189230680465697,0.9297834753990173,0.5891395747661591,3.940600037574768,0.044032052345573905,0.6742995977401733,0.7090641260147095,0.06184967309236526,0.0793944001197815,2.74860680103302,82637092531.2,0.0700731223449111,0.3315995201468468,0.008054572343826293,0.2580007195472717,0.9907130524516106,-0.00019108057022094728,-0.0030841648578643797
7,1.4595645941220796,0.9338297500060155,0.5257348567247391,3.421242145391611,0.05194298228105673,0.6989310911068549,0.7146764856118423,0.0655273051502613,0.06644933470166646,3.5630587293551517,60520296733.53846,0.10906309053265992,0.22805257571431306,0.00012140090648944561,0.4886871094887073,0.9909683460226426,-0.00034941618259136495,-0.003230457122509296,1.484151577949524,0.9038163006305695,0.5803352892398834,3.8196022748947143,0.0434548769146204,0.6846891880035401,0.7141076803207398,0.06174282245337963,0.0772375762462616,2.4961580514907835,86762405939.2,-0.09002040699124336,0.34697235822677613,0.009394526481628418,0.5311677396297455,0.9900125294923783,-0.0002733469009399414,-0.0029641509056091307
8,1.4340384877645052,0.9136364139043368,0.5204020853226001,3.397317968882047,0.07354737603320526,0.7084309435807742,0.718178962285702,0.06540205802481908,0.06503379846421573,3.1072631111511817,54859874382.76923,0.08937199818543516,0.2478688989425651,0.0026798248291015625,0.5488820672035217,0.9912959022017626,-0.00031429529190063477,-0.0020612478256225586,1.4441089153289794,0.858002907037735,0.5861060321331024,3.807030177116394,0.044841060414910316,0.7067431211471558,0.7107872545719147,0.061704137548804286,0.08315359205007553,2.5137430906295775,74532048588.8,0.005059774592518806,0.3507020503282547,0.016570353507995607,0.5598840177059173,0.9915154188871383,-0.00018529891967773439,-0.0005760312080383301
9,1.4026885399451623,0.8821296187547537,0.520558931506597,3.366013059249291,0.05286696803970979,0.7181941752250378,0.7178417696402624,0.06530303880572319,0.07225017450176753,2.8900351111705485,56453299987.69231,0.12587816457604417,0.24181877091849366,0.005719957443384023,0.5044973676021283,0.9909907997800753,-0.0002195284916804387,-0.0020220623566554142,1.4180062651634215,0.8539115369319916,0.5640947252511979,3.636593222618103,0.03665306717157364,0.7100171625614167,0.7234218060970307,0.06157742254436016,0.07693584933876992,2.744637656211853,71311730534.4,0.18378527984023094,0.36454119086265563,-0.005711829662322998,0.5381830513477326,0.9918020308017731,-0.00011860132217407226,0.0036409854888916015
10,1.3539122939109802,0.8477665827824519,0.5061457237372031,3.264196570102985,0.07415943478162472,0.7325090307455796,0.7270886783416455,0.06509748359139149,0.06277385053153221,2.9846850908719578,44620349351.38461,0.1243558601798633,0.26878461685891336,0.008574336767196655,0.5789540501741263,0.9922494871112016,-0.00029355746049147385,-0.0017988452544579138,1.3980618715286255,0.844392454624176,0.5536694347858429,3.6266180276870728,0.04346555434167385,0.7155702352523804,0.7290129840373993,0.06144869327545166,0.07245740443468093,3.0739203214645388,73623104128.0,0.05586229840409942,0.3828693628311157,0.017403417825698854,0.5644421517848969,0.9919287502765656,-0.0001343965530395508,-0.001176464557647705
