epoch,train_mse_total,train_mse_surface,train_mse_upper_air,train_focus_loss,train_tweedie_loss,train_acc_surface,train_acc_upper,train_grad_mse_surface,train_grad_mse_upper,train_power_err_surface,train_power_err_upper,train_ssim_surface,train_ssim_upper,train_closure_water,train_closure_energy,train_closure_hydrostatic,train_closure_temperature,train_closure_momentum,valid_mse_total,valid_mse_surface,valid_mse_upper_air,valid_focus_loss,valid_tweedie_loss,valid_acc_surface,valid_acc_upper,valid_grad_mse_surface,valid_grad_mse_upper,valid_power_err_surface,valid_power_err_upper,valid_ssim_surface,valid_ssim_upper,valid_closure_water,valid_closure_energy,valid_closure_hydrostatic,valid_closure_temperature,valid_closure_momentum
11,1.0478003804500287,0.5794085711240768,0.46839180015600645,2.6518035851992092,0.05343346369381134,0.8272238625929906,0.750451548741414,0.06314461921843198,0.055752258031414106,3.9523969888687134,27854146929.23077,0.28655051296720135,0.41050307338054365,0.003213928296015813,0.150319720690067,0.9862473778999769,-2.595094534067007e-05,-0.0018101357496701754,1.1635022521018983,0.656081634759903,0.5074206084012985,2.9479697704315186,0.06040593609213829,0.7905549049377442,0.7551018476486206,0.06031433008611202,0.06623074114322662,4.944812774658203,55123459814.4,0.3188566729426384,0.4441202402114868,0.011641579866409301,0.18818504214286805,0.9846799239516258,-2.2721290588378906e-05,-0.0018764376640319825
12,1.0448714403005748,0.5774436638905451,0.4674277878724612,2.6601454202945414,0.051578583339085944,0.8275985763623164,0.7511867445248824,0.0629601117510062,0.05573834335574737,3.908889880547157,29277869718.153847,0.28352827206254005,0.4185365839646413,0.0030024097515986515,0.18681149299328142,0.985939757182048,-2.865149424626277e-05,-0.0015192536207345815,1.1565264105796813,0.6475361704826355,0.5089902460575104,2.9177355051040648,0.0990919291973114,0.7932226479053497,0.7544082403182983,0.06030357517302036,0.06491100750863552,5.5477406024932865,54141656281.6,0.3423674464225769,0.4392974466085434,0.0224054217338562,0.14335404634475707,0.985654066503048,-4.690885543823242e-05,-0.0013929843902587891
13,1.0159336145107563,0.5521685951031171,0.46376502628509814,2.6098191004533033,0.0425951205050716,0.8361727801653055,0.753382717187588,0.06277900289457577,0.05413616978778289,4.123722929220933,26427094456.615383,0.32446187165064305,0.4374149590730667,-0.002138612362054678,0.17255809444647568,0.9867264043826324,-2.7147623208852914e-05,-0.001606450631068303,1.135179090499878,0.6331697046756745,0.5020093858242035,2.926783561706543,0.09004837572574616,0.7983138859272003,0.7585898041725159,0.06012942679226398,0.06386170610785484,5.95471670627594,46047751212.8,0.2828199990093708,0.4648921608924866,-0.006526833772659302,0.09989091157913207,0.986451044678688,-4.9185752868652346e-05,-0.0018079519271850587
14,1.0103573867907891,0.5476583666526355,0.4626990258693695,2.6231849835469174,0.044376604402294524,0.8378008833298316,0.7542396806753598,0.06261111337404984,0.053041834670763746,4.171840988672697,23189495470.76923,0.293701385649351,0.4134790782745068,0.0014288769318507267,0.16715066249553973,0.9873331378285701,-3.316769233116737e-05,-0.0017121250812823956,1.121873378753662,0.6230939626693726,0.4987794190645218,2.8969233751297,0.10230702310800552,0.8013928055763244,0.7598466813564301,0.05996016599237919,0.06292297318577766,6.166383290290833,46210003961.6,0.37952494621276855,0.47680422365665437,-0.017480510473251342,0.20232519507408142,0.9871287479996681,-2.5951862335205077e-05,-0.002243638038635254
15,1.003642277075694,0.5427812372262661,0.46086104214191437,2.5983314514160156,0.04377062890965205,0.8392412845905011,0.7552499885742481,0.06244043174844522,0.05260359811095091,4.437893509864807,23479374212.923077,0.3262335160890451,0.39872433760991466,-0.00340465628183805,0.17557534804710975,0.9874963754644761,-3.41947262103741e-05,-0.0016418695449829102,1.1104661047458648,0.6114918768405915,0.49897421002388,2.8985688209533693,0.04610645771026611,0.8045701563358307,0.7597331523895263,0.05984293818473816,0.06295765712857246,6.507732820510864,43347115315.2,0.38122532665729525,0.4538641631603241,0.006771194934844971,0.24373859763145447,0.9867432355880738,-1.6021728515625e-05,-0.002547335624694824
16,1.0019295399005597,0.5417277572246698,0.4602017803834035,2.610767520391024,0.048745084912157975,0.8395317105146555,0.7555428743362427,0.06237425698110691,0.05239585113640015,4.140398713258596,23419858338.46154,0.33869634797939885,0.4074364115412419,-0.0034073797556070182,0.20629159991557783,0.9872672678186343,-3.3681209270770734e-05,-0.0019133182672353892,1.1177505075931549,0.6151164054870606,0.5026340901851654,2.895075225830078,0.06541868224740029,0.8018604874610901,0.7583847105503082,0.05979577302932739,0.0621941227465868,6.91488094329834,43147329529.6,0.21841892451047898,0.440250489115715,0.0015845775604248046,0.4002536594867706,0.9867996260523796,-2.5033950805664062e-05,-0.002046513557434082
17,0.9933237593907577,0.5343271425137153,0.45899662146201503,2.602848919538351,0.04092406058827272,0.8423299766503848,0.7564829358687768,0.062198129697487906,0.05186090331811171,4.487381825080285,22891864977.23077,0.3299289672420575,0.43449821495092833,-0.007528346318465013,0.20101785889038673,0.9879039617685171,-3.6312983586237984e-05,-0.001641023617524367,1.0991702020168304,0.600611338019371,0.49855885803699496,2.8885472059249877,0.13212836310267448,0.8072364449501037,0.7600598990917206,0.05974740535020828,0.06175046227872372,6.955249094963074,45602261388.8,0.27006628960371015,0.441775181889534,0.008353406190872192,0.22670357227325438,0.987617352604866,-3.616809844970703e-05,-0.001496601104736328
18,0.9870860989277179,0.529777352626507,0.4573087463012108,2.5782341957092285,0.0408477707980917,0.843283799978403,0.7574367271019862,0.062067513998884424,0.051577574788377836,4.604871208851154,22746781939.692307,0.3296230123020135,0.42696233552235824,-0.008099876917325534,0.21906504951990569,0.9878809864704425,-3.049465326162485e-05,-0.0014804785068218524,1.1161789655685426,0.6161830842494964,0.49999588429927827,2.9492970943450927,0.11701245829463006,0.8051389753818512,0.7592988014221191,0.05974580980837345,0.06172034963965416,7.788754868507385,47419779744.0,0.29267665594816206,0.46769568920135496,-0.030360329151153564,0.2938380420207977,0.9874563559889793,-2.9659271240234376e-05,-0.0020218372344970705
19,0.9854915004510146,0.5298275236900036,0.4556639721760383,2.5857748710192165,0.048273726008259334,0.8435609409442315,0.7583174820129688,0.06198425848896687,0.051061914374048896,4.369665402632493,22386020584.615383,0.33487754764680105,0.4054006882585012,-0.009676937873546895,0.19677953536693865,0.9880065298997439,-3.243868167583759e-05,-0.001500235154078557,1.1101281464099884,0.6143073052167892,0.4958208382129669,2.9048207283020018,0.03916695974767208,0.8052764952182769,0.7615906238555908,0.05961979776620865,0.06100878790020943,7.5007932662963865,35915028934.4,0.40225012600421906,0.45339525043964385,-0.010955286026000977,0.30777705907821656,0.9870164692401886,-1.704692840576172e-05,-0.002013874053955078
20,0.9818779551065885,0.5263067781925201,0.45557117462158203,2.5742840400108924,0.042853470891714096,0.8445456830354837,0.7585115891236526,0.06181512730052838,0.050960090154638656,4.626086996151851,23481673995.076923,0.34556371489396465,0.4279656456067012,-0.004212122697096605,0.1863422325024238,0.9878793502083192,-2.757861064030574e-05,-0.0015196662682753343,1.095439475774765,0.5982620984315872,0.4971773952245712,2.871196913719177,0.04475176632404328,0.8083996713161469,0.7607477068901062,0.05950792282819748,0.060810939967632295,7.426114439964294,37426524940.8,0.40638757944107057,0.4621898829936981,-0.03177233934402466,0.3095114052295685,0.9869374394416809,-2.042055130004883e-05,-0.0026636362075805665
