row_type,model,variable,lead,tcc_weighted,sample_tcc,sample_id,sample_lat,sample_lon,n_target_weeks,time_start,time_end,grid,sample_grid,sample_seed,sample_size,sample_valid_count,sample_mean,sample_std,tcc_definition,sample_definition
sample,ECMWF,all,3,0.2067610206769605,0.0946245975792408,25.0,57.5,295.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.2014196738600731,26.0,47.5,37.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.4813697040081024,27.0,-12.5,245.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.10517167579382658,28.0,-40.0,117.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.21638275869190693,29.0,-30.0,5.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.06298195105046034,30.0,45.0,140.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,-0.03470064699649811,31.0,-75.0,335.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.23137284070253372,32.0,82.5,57.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.07485128194093704,33.0,35.0,130.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.15770336613059044,34.0,-65.0,247.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.19171349331736565,35.0,-47.5,352.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.1983594000339508,36.0,-15.0,135.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.12490893714129925,37.0,-25.0,227.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.1714998409152031,38.0,-40.0,340.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.07675933092832565,39.0,-82.5,100.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.16173452511429787,40.0,-35.0,297.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.14238860085606575,41.0,35.0,87.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.33804456889629364,42.0,-7.5,7.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.09403917193412781,43.0,-65.0,262.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.145241379737854,44.0,90.0,227.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.07161100953817368,45.0,72.5,82.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.24057769775390625,46.0,-20.0,30.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.06219262443482876,47.0,52.5,180.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.21204017102718353,48.0,-90.0,170.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.08565149642527103,49.0,-25.0,117.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,ECMWF,all,3,0.2067610206769605,0.03172922087833285,50.0,-67.5,355.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.16023601504508406,0.10811540339695962,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.1708756685256958,1.0,-25.0,305.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.04203411238268018,2.0,62.5,5.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.261913001537323,3.0,-30.0,262.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.10797620564699173,4.0,-45.0,30.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.41147083044052124,5.0,-15.0,92.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.24705025553703308,6.0,-40.0,337.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.16209210827946663,7.0,-25.0,295.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.1174553046002984,8.0,57.5,57.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.4194292277097702,9.0,10.0,57.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.2751668617129326,10.0,7.5,297.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.0787657427135855,11.0,-57.5,187.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.1750747263431549,12.0,-30.0,37.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.11784419044852257,13.0,-47.5,90.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.33853499591350555,14.0,80.0,132.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.04226023890078068,15.0,82.5,345.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.259237103164196,16.0,30.0,97.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.18034612387418747,17.0,-47.5,330.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.16131948679685593,18.0,-52.5,80.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.28101032972335815,19.0,-10.0,152.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.11515588499605656,20.0,-75.0,200.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.15739883854985237,21.0,-40.0,7.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.34288371726870537,22.0,-17.5,85.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.050358228385448456,23.0,60.0,247.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.0929136611521244,24.0,-62.5,20.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.133289972320199,25.0,57.5,295.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.17215459793806076,26.0,47.5,37.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.5235352516174316,27.0,-12.5,245.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.19356219470500946,28.0,-40.0,117.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.16403346695005894,29.0,-30.0,5.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.18806669488549232,30.0,45.0,140.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.0936845988035202,31.0,-75.0,335.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.1413147384300828,32.0,82.5,57.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.16600586846470833,33.0,35.0,130.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.22726311534643173,34.0,-65.0,247.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.21348660439252853,35.0,-47.5,352.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.15270867571234703,36.0,-15.0,135.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.17622405290603638,37.0,-25.0,227.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.31934021413326263,38.0,-40.0,340.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.10639597475528717,39.0,-82.5,100.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.117587860673666,40.0,-35.0,297.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.22776217013597488,41.0,35.0,87.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.4193054139614105,42.0,-7.5,7.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.20336649240925908,43.0,-65.0,262.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.06763007771223783,44.0,90.0,227.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,-0.005623761564493179,45.0,72.5,82.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.2131124548614025,46.0,-20.0,30.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.03104992746375501,47.0,52.5,180.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.15261398255825043,48.0,-90.0,170.0,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
sample,FuXi-S2S,all,3,0.22089676889707482,0.2236744537949562,49.0,-25.0,117.5,254,2017-02-12,2021-12-24,121x240 1.5deg,73x144 regular 2.5deg,20260310,50,50,0.18627167700789868,0.11006795542360671,"gridpoint anomaly TCC, then cosine-lat weighted spatial mean",Per-sample mean across tp and t2m on the fixed 2.5-degree random sample set; summary row added for plotting convenience
